1 6848.752157356929 128.29139856612937 418.71669020949804 7256.89404934688 131.2005394500472 198.58889357683884 4036.571336306941 132.53588507177224 2268.870250695264
2 10365.80941422811 155.534824388755 616.6564040889958 11373.717613339097 155.72158164570217 272.3577082623595 6202.62743298061 164.81183578311413 3046.3454873284586
4 10982.735140359355 288.91665131961815 1297.1088559773325 12332.737251032866 290.34171683290486 447.8212847402209 7049.750086359439 312.3612957702585 4853.016294171547
8 10528.643173754199 617.9904964519596 2463.096364835428 12513.295376337359 615.7047365228855 911.0052865887591 6999.8110051028625 686.6769286482777 8814.500998282952
16 10804.26984744371 1303.8428609916061 4438.667001446248 11454.491306041098 1353.2618778738913 1842.5115042827626 5931.127744629363 1355.1308857428555 26291.603723723725
