1 3508.1687709832345 129.76870736050256 422.1337945098666 5934.048979640278 132.21193397934704 186.8282225514127 1149.5904583991953 333.37709624717695 1388.0995073281442
2 4178.697834180913 179.27852384561695 677.9090987277262 8239.947264337508 182.20433313257712 273.31780026108356 1966.719178068721 205.2839246173101 1814.2309362934363
4 4954.640268343317 382.27034985556975 1141.5590797101015 9187.29213751539 355.18031242687806 456.7496094835983 2388.687177527231 504.3198760995366 2829.7499140419477
8 5038.417936767855 779.1483431309994 2285.096592147601 9099.346666909316 744.0638423712253 900.8225262395077 2224.6347149798003 945.808077479248 6220.576633608639
16 5065.11201495221 1574.6553385533855 4692.189642103579 8551.1745038181 1602.8022090644504 1926.7224882199423 2017.5201449386473 1968.0366988839835 13095.131748347781
